Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_City,Customer_Type,Product_Name,Quantity_Ordered,Quantity_Shipped,Unit_Price,Order_Value,Fulfillment_Status,Days_to_Fulfill
ORD-104083,2025-03-18,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,102,102,4.15,423.39,Fulfilled,1.0
ORD-104084,2025-03-18,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,256,105,3.19,817.44,Partial,4.0
ORD-104085,2025-03-19,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,376,376,2.76,1037.83,Fulfilled,4.0
ORD-104086,2025-03-19,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,37,37,1.88,69.72,Fulfilled,2.0
ORD-104087,2025-03-19,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,259,259,2.73,706.27,Fulfilled,2.0
ORD-104088,2025-03-19,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,125,125,1.82,227.92,Fulfilled,4.0
ORD-104089,2025-03-19,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,133,133,3.89,517.71,Fulfilled,2.0
ORD-104090,2025-03-19,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,275,275,3.07,843.21,Fulfilled,1.0
ORD-104091,2025-03-19,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,450,299,3.17,1424.65,Partial,4.0
ORD-104092,2025-03-19,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,467,314,3.03,1415.58,Partial,2.0
ORD-104093,2025-03-19,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,66,0,3.82,252.31,Pending,
ORD-104094,2025-03-19,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,98,98,1.8,176.26,Fulfilled,2.0
ORD-104095,2025-03-19,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,22,22,2.49,54.75,Fulfilled,4.0
ORD-104096,2025-03-20,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,396,396,4.04,1600.59,Fulfilled,4.0
ORD-104097,2025-03-20,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,41,0,3.88,158.99,Cancelled,
ORD-104098,2025-03-20,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,361,361,1.49,538.18,Fulfilled,3.0
ORD-104099,2025-03-20,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,250,250,3.14,786.07,Fulfilled,2.0
ORD-104100,2025-03-20,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,423,423,3.05,1291.32,Fulfilled,1.0
ORD-104101,2025-03-20,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,179,179,2.88,516.02,Fulfilled,3.0
ORD-104102,2025-03-20,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,82,82,1.5,123.25,Fulfilled,4.0
ORD-104103,2025-03-20,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,442,442,2.42,1068.23,Fulfilled,2.0
ORD-104104,2025-03-20,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,269,269,2.84,763.73,Fulfilled,1.0
ORD-104105,2025-03-20,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,244,109,1.56,380.29,Partial,1.0
ORD-104106,2025-03-21,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,442,442,3.09,1365.1,Fulfilled,1.0
ORD-104107,2025-03-21,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,443,306,4.16,1841.96,Partial,3.0
ORD-104108,2025-03-21,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,118,118,3.96,467.49,Fulfilled,2.0
ORD-104109,2025-03-21,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,116,116,2.46,285.84,Fulfilled,1.0
ORD-104110,2025-03-21,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,95,51,4.12,391.46,Partial,3.0
ORD-104111,2025-03-21,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,221,221,1.55,341.91,Fulfilled,3.0
ORD-104112,2025-03-21,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,226,226,4.2,948.48,Fulfilled,3.0
ORD-104113,2025-03-21,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,72,72,4.18,300.9,Fulfilled,3.0
ORD-104114,2025-03-21,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Strawberries,383,383,4.18,1600.2,Fulfilled,4.0
ORD-104115,2025-03-21,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,428,0,1.74,746.84,Pending,
ORD-104116,2025-03-21,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,218,218,4.16,906.5,Fulfilled,2.0
ORD-104117,2025-03-21,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,432,432,2.43,1050.1,Fulfilled,2.0
ORD-104118,2025-03-22,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,156,156,3.07,479.21,Fulfilled,1.0
ORD-104119,2025-03-22,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,438,438,3.08,1347.4,Fulfilled,2.0
ORD-104120,2025-03-22,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,71,71,2.45,173.89,Fulfilled,3.0
ORD-104121,2025-03-22,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,298,246,2.74,815.79,Partial,1.0
ORD-104122,2025-03-22,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,186,186,4.05,752.91,Fulfilled,2.0
ORD-104123,2025-03-22,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,304,304,4.14,1259.33,Fulfilled,3.0
ORD-104124,2025-03-22,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Tomatoes,58,58,2.57,149.12,Fulfilled,3.0
ORD-104125,2025-03-22,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,196,196,3.22,630.24,Fulfilled,2.0
ORD-104126,2025-03-22,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,379,379,3.02,1143.33,Fulfilled,2.0
ORD-104127,2025-03-22,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,426,426,1.89,803.62,Fulfilled,2.0
ORD-104128,2025-03-22,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Tomatoes,405,405,2.61,1056.66,Fulfilled,4.0
ORD-104129,2025-03-22,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,68,68,1.54,104.55,Fulfilled,1.0
ORD-104130,2025-03-23,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,105,105,2.7,283.5,Fulfilled,3.0
ORD-104131,2025-03-23,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,396,396,1.75,692.89,Fulfilled,3.0
ORD-104132,2025-03-23,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,119,119,1.51,179.85,Fulfilled,2.0
ORD-104133,2025-03-23,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,27,27,1.79,48.2,Fulfilled,4.0
ORD-104134,2025-03-23,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,375,375,2.51,942.54,Fulfilled,3.0
ORD-104135,2025-03-23,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,270,270,4.08,1101.13,Fulfilled,4.0
ORD-104136,2025-03-23,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,462,462,1.48,683.96,Fulfilled,1.0
ORD-104137,2025-03-23,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,195,195,3.24,632.17,Fulfilled,1.0
ORD-104138,2025-03-24,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Peppers,494,494,3.04,1502.11,Fulfilled,4.0
ORD-104139,2025-03-24,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,393,393,1.49,587.21,Fulfilled,3.0
ORD-104140,2025-03-24,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,350,288,1.47,514.09,Partial,2.0
ORD-104141,2025-03-24,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,69,69,1.43,98.78,Fulfilled,1.0
ORD-104142,2025-03-24,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,129,0,1.45,187.17,Pending,
ORD-104143,2025-03-24,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,296,296,2.41,714.56,Fulfilled,4.0
ORD-104144,2025-03-24,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Lettuce,215,215,1.51,325.46,Fulfilled,1.0
ORD-104145,2025-03-24,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,262,262,3.98,1042.29,Fulfilled,1.0
ORD-104146,2025-03-24,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,330,330,2.93,967.4,Fulfilled,2.0
ORD-104147,2025-03-24,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Peppers,203,112,3.08,624.55,Partial,1.0
ORD-104148,2025-03-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,318,318,2.98,949.2,Fulfilled,2.0
ORD-104149,2025-03-25,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Mixed Produce,444,444,2.9,1286.88,Fulfilled,3.0
ORD-104150,2025-03-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,297,297,3.89,1154.58,Fulfilled,2.0
ORD-104151,2025-03-25,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,312,312,1.47,458.38,Fulfilled,1.0
ORD-104152,2025-03-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,60,50,2.88,172.78,Partial,2.0
ORD-104153,2025-03-25,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Tomatoes,443,443,2.55,1130.62,Fulfilled,4.0
ORD-104154,2025-03-25,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,26,26,2.75,71.42,Fulfilled,1.0
ORD-104155,2025-03-25,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Cucumbers,319,319,1.89,601.68,Fulfilled,4.0
ORD-104156,2025-03-26,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,29,29,1.88,54.55,Fulfilled,2.0
ORD-104157,2025-03-26,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,478,0,2.92,1395.0,Cancelled,
ORD-104158,2025-03-26,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,258,258,2.92,752.8,Fulfilled,2.0
ORD-104159,2025-03-26,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,158,158,1.57,248.27,Fulfilled,1.0
ORD-104160,2025-03-26,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,493,493,3.82,1883.01,Fulfilled,2.0
ORD-104161,2025-03-26,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,274,274,1.56,427.91,Fulfilled,3.0
ORD-104162,2025-03-27,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,157,157,3.87,607.29,Fulfilled,2.0
ORD-104163,2025-03-27,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,389,389,1.83,710.27,Fulfilled,4.0
ORD-104164,2025-03-27,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,453,453,1.73,783.24,Fulfilled,2.0
ORD-104165,2025-03-27,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,175,175,2.62,458.2,Fulfilled,4.0
ORD-104166,2025-03-27,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,204,204,2.57,524.34,Fulfilled,4.0
ORD-104167,2025-03-27,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Strawberries,490,490,4.18,2049.24,Fulfilled,1.0
ORD-104168,2025-03-27,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,94,37,2.56,240.72,Partial,2.0
ORD-104169,2025-03-28,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Cucumbers,323,0,1.8,580.93,Cancelled,
ORD-104170,2025-03-28,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Peppers,310,310,2.98,924.18,Fulfilled,1.0
ORD-104171,2025-03-28,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,94,94,1.48,139.19,Fulfilled,4.0
ORD-104172,2025-03-28,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,33,33,2.6,85.78,Fulfilled,1.0
ORD-104173,2025-03-28,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Peppers,241,241,3.13,754.37,Fulfilled,3.0
ORD-104174,2025-03-28,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,332,332,2.85,946.02,Fulfilled,1.0
ORD-104175,2025-03-28,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,423,423,2.86,1210.13,Fulfilled,4.0
ORD-104176,2025-03-28,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Cucumbers,425,0,1.89,802.0,Pending,
ORD-104177,2025-03-28,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,390,390,4.1,1598.91,Fulfilled,4.0
ORD-104178,2025-03-28,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,312,312,2.77,864.71,Fulfilled,3.0
ORD-104179,2025-03-28,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,116,80,1.85,215.08,Partial,2.0
ORD-104180,2025-03-28,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,228,0,1.43,325.33,Pending,
ORD-104181,2025-03-29,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,102,0,2.78,283.7,Cancelled,
ORD-104182,2025-03-29,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,315,315,3.09,974.23,Fulfilled,3.0
ORD-104183,2025-03-29,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Mixed Produce,209,209,2.67,558.96,Fulfilled,4.0
ORD-104184,2025-03-29,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,56,37,2.69,150.59,Partial,1.0
ORD-104185,2025-03-29,CUST-005,East Coast Produce,"New York, NY",Wholesale,Mixed Produce,49,30,2.85,139.53,Partial,2.0
ORD-104186,2025-03-29,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,149,149,3.08,458.68,Fulfilled,3.0
ORD-104187,2025-03-29,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,354,354,2.93,1037.99,Fulfilled,1.0
ORD-104188,2025-03-29,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,464,464,2.54,1178.48,Fulfilled,3.0
ORD-104189,2025-03-29,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,134,134,3.85,515.48,Fulfilled,3.0
ORD-104190,2025-03-29,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Strawberries,498,498,4.06,2023.26,Fulfilled,4.0
ORD-104191,2025-03-30,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Cucumbers,434,434,1.84,797.98,Fulfilled,1.0
ORD-104192,2025-03-30,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,462,462,1.55,714.92,Fulfilled,2.0
ORD-104193,2025-03-30,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Tomatoes,338,0,2.56,863.63,Pending,
ORD-104194,2025-03-30,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,108,108,1.76,190.48,Fulfilled,3.0
ORD-104195,2025-03-30,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,480,480,2.42,1162.73,Fulfilled,4.0
ORD-104196,2025-03-30,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,427,427,2.46,1051.99,Fulfilled,2.0
ORD-104197,2025-03-30,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Lettuce,493,274,1.54,756.78,Partial,1.0
ORD-104198,2025-03-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,374,374,1.43,535.96,Fulfilled,1.0
ORD-104199,2025-03-31,CUST-005,East Coast Produce,"New York, NY",Wholesale,Cucumbers,25,20,1.82,45.46,Partial,1.0
ORD-104200,2025-03-31,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,120,120,3.86,463.63,Fulfilled,2.0
ORD-104201,2025-03-31,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Strawberries,294,294,4.17,1226.52,Fulfilled,1.0
ORD-104202,2025-03-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,183,183,3.89,712.27,Fulfilled,4.0
ORD-104203,2025-03-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,431,173,1.46,630.51,Partial,1.0
ORD-104204,2025-03-31,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,404,320,1.55,627.89,Partial,3.0
ORD-104205,2025-03-31,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,383,202,2.85,1092.13,Partial,2.0
ORD-104206,2025-03-31,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Lettuce,45,22,1.49,67.11,Partial,2.0
ORD-104207,2025-03-31,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Mixed Produce,160,160,2.94,469.63,Fulfilled,4.0
ORD-104208,2025-04-01,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,120,96,1.43,172.03,Partial,1.0
ORD-104209,2025-04-01,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,302,302,2.49,750.63,Fulfilled,2.0
ORD-104210,2025-04-01,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Peppers,453,453,3.17,1436.68,Fulfilled,3.0
ORD-104211,2025-04-01,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,319,319,2.88,918.92,Fulfilled,1.0
ORD-104212,2025-04-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Cucumbers,261,261,1.82,474.16,Fulfilled,1.0
ORD-104213,2025-04-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Strawberries,227,227,4.13,937.06,Fulfilled,4.0
ORD-104214,2025-04-01,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,451,451,1.75,787.57,Fulfilled,4.0
ORD-104215,2025-04-01,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,297,297,3.16,937.41,Fulfilled,1.0
ORD-104216,2025-04-01,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Peppers,251,251,3.13,785.02,Fulfilled,4.0
ORD-104217,2025-04-02,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Peppers,162,162,2.99,484.02,Fulfilled,2.0
ORD-104218,2025-04-02,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,152,152,2.47,376.17,Fulfilled,4.0
ORD-104219,2025-04-02,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Tomatoes,262,262,2.42,632.78,Fulfilled,1.0
ORD-104220,2025-04-02,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Tomatoes,474,474,2.51,1190.65,Fulfilled,3.0
ORD-104221,2025-04-02,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,258,258,2.44,630.1,Fulfilled,2.0
ORD-104222,2025-04-02,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,109,109,3.86,420.55,Fulfilled,2.0
ORD-104223,2025-04-02,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Mixed Produce,442,442,2.8,1236.69,Fulfilled,3.0
ORD-104224,2025-04-02,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Tomatoes,270,270,2.57,692.73,Fulfilled,4.0
ORD-104225,2025-04-02,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Mixed Produce,423,423,2.89,1222.46,Fulfilled,4.0
ORD-104226,2025-04-02,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Strawberries,399,0,4.0,1594.59,Pending,
ORD-104227,2025-04-02,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Strawberries,323,323,4.19,1354.79,Fulfilled,2.0
ORD-104228,2025-04-02,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,287,287,2.69,772.15,Fulfilled,2.0
ORD-104229,2025-04-03,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Mixed Produce,272,272,2.86,776.78,Fulfilled,3.0
ORD-104230,2025-04-03,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,362,362,1.52,551.49,Fulfilled,4.0
ORD-104231,2025-04-03,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Peppers,112,112,3.23,361.42,Fulfilled,1.0
ORD-104232,2025-04-03,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,140,0,3.08,431.38,Cancelled,
ORD-104233,2025-04-03,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,426,0,1.57,667.74,Pending,
ORD-104234,2025-04-03,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Lettuce,353,284,1.51,534.66,Partial,4.0
ORD-104235,2025-04-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Mixed Produce,365,0,2.92,1064.91,Cancelled,
ORD-104236,2025-04-04,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,206,206,1.74,358.28,Fulfilled,2.0
ORD-104237,2025-04-04,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,239,239,4.17,995.66,Fulfilled,3.0
ORD-104238,2025-04-04,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,453,453,1.52,689.39,Fulfilled,2.0
ORD-104239,2025-04-04,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,178,178,3.22,572.75,Fulfilled,4.0
ORD-104240,2025-04-04,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Lettuce,342,342,1.43,488.8,Fulfilled,2.0
ORD-104241,2025-04-04,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,49,49,2.44,119.67,Fulfilled,2.0
ORD-104242,2025-04-04,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Tomatoes,338,338,2.55,861.48,Fulfilled,3.0
ORD-104243,2025-04-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Strawberries,414,414,4.18,1729.48,Fulfilled,2.0
ORD-104244,2025-04-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Lettuce,255,179,1.5,383.31,Partial,2.0
ORD-104245,2025-04-05,CUST-001,Metro Grocery Chain,"Toronto, ON",Retail,Cucumbers,196,0,1.74,341.72,Cancelled,
ORD-104246,2025-04-05,CUST-006,Capital City Foods,"Ottawa, ON",Retail,Lettuce,57,57,1.5,85.75,Fulfilled,1.0
ORD-104247,2025-04-05,CUST-004,Great Lakes Grocers,"Detroit, MI",Retail,Cucumbers,451,451,1.72,774.8,Fulfilled,1.0
ORD-104248,2025-04-05,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Strawberries,137,137,3.87,530.79,Fulfilled,4.0
ORD-104249,2025-04-05,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,298,298,3.03,902.14,Fulfilled,2.0
ORD-104250,2025-04-05,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Mixed Produce,126,126,2.83,356.79,Fulfilled,2.0
ORD-104251,2025-04-05,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Tomatoes,213,213,2.42,516.13,Fulfilled,2.0
ORD-104252,2025-04-05,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Mixed Produce,306,306,2.83,867.05,Fulfilled,3.0
ORD-104253,2025-04-05,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Cucumbers,130,130,1.75,227.66,Fulfilled,4.0
ORD-104254,2025-04-05,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Mixed Produce,60,60,2.88,172.56,Fulfilled,3.0
ORD-104255,2025-04-06,CUST-010,Atlantic Supermarkets,"Boston, MA",Retail,Strawberries,252,252,4.2,1057.24,Fulfilled,3.0
ORD-104256,2025-04-06,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,423,423,3.2,1351.87,Fulfilled,4.0
ORD-104257,2025-04-06,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,314,314,4.03,1264.15,Fulfilled,2.0
ORD-104258,2025-04-06,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Lettuce,264,132,1.43,378.01,Partial,2.0
ORD-104259,2025-04-06,CUST-005,East Coast Produce,"New York, NY",Wholesale,Lettuce,324,324,1.51,489.85,Fulfilled,3.0
ORD-104260,2025-04-06,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Lettuce,204,0,1.54,314.13,Pending,
ORD-104261,2025-04-06,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Tomatoes,448,448,2.47,1105.38,Fulfilled,2.0
ORD-104262,2025-04-06,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Peppers,222,222,3.22,715.57,Fulfilled,1.0
ORD-104263,2025-04-07,CUST-007,Buffalo Fresh Market,"Buffalo, NY",Retail,Lettuce,44,44,1.43,62.81,Fulfilled,1.0
ORD-104264,2025-04-07,CUST-002,FreshMart Distribution,"Montreal, QC",Distributor,Cucumbers,100,100,1.79,178.69,Fulfilled,2.0
ORD-104265,2025-04-07,CUST-009,Heartland Grocers,"Columbus, OH",Retail,Cucumbers,453,453,1.86,842.11,Fulfilled,4.0
ORD-104266,2025-04-07,CUST-005,East Coast Produce,"New York, NY",Wholesale,Peppers,160,160,2.95,471.74,Fulfilled,4.0
ORD-104267,2025-04-07,CUST-003,Midwest Foods Co.,"Chicago, IL",Distributor,Peppers,457,457,2.97,1358.68,Fulfilled,1.0
ORD-104268,2025-04-07,CUST-012,Philly Fresh Foods,"Philadelphia, PA",Distributor,Tomatoes,246,246,2.53,621.98,Fulfilled,2.0
ORD-104269,2025-04-08,CUST-005,East Coast Produce,"New York, NY",Wholesale,Strawberries,132,79,4.03,532.22,Partial,4.0
ORD-104270,2025-04-08,CUST-011,Southern Produce Hub,"Atlanta, GA",Wholesale,Cucumbers,93,48,1.71,159.08,Partial,3.0
ORD-104271,2025-04-08,CUST-008,Steel City Distributors,"Pittsburgh, PA",Distributor,Peppers,487,227,3.2,1559.59,Partial,3.0
