Shipment_ID,Ship_Date,Scheduled_Delivery,Actual_Delivery,Carrier,Origin,Destination,Lane,Distance_Miles,Shipment_Mode,Product_Category,Weight_LBS,Cost_Per_Mile,Total_Freight_Cost,Tender_Accepted,Tender_Sequence,On_Time_Delivery,Damage_Claim,Transit_Days_Scheduled,Transit_Days_Actual
SHP-107170,2024-03-22,2024-03-23,2024-03-23,GreenRoute Logistics,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",339,TL,Cucumbers,33763,3.64,1233.19,1,1,1,0,1,1
SHP-107171,2024-10-01,2024-10-03,2024-10-03,Atlantic Carriers,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",516,TL,Lettuce,33058,2.46,1268.17,1,1,1,0,2,2
SHP-107172,2024-07-08,2024-07-09,2024-07-09,CrossBorder Freight,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",446,LTL,Peppers,7592,3.68,1641.7,1,1,1,0,1,1
SHP-107173,2024-01-06,2024-01-07,2024-01-07,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",334,TL,Strawberries,37232,3.32,1107.41,1,1,1,0,1,1
SHP-107174,2025-09-09,2025-09-11,2025-09-11,Northern Star Haulage,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",765,TL,Cucumbers,33343,2.88,2206.21,1,1,1,0,2,2
SHP-107175,2025-10-07,2025-10-08,2025-10-08,Atlantic Carriers,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",447,Reefer,Mixed Produce,25819,3.35,1495.3,1,1,1,0,1,1
SHP-107176,2025-01-10,2025-01-12,2025-01-12,Summit Trucking,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",738,Reefer,Cucumbers,32701,3.62,2670.47,1,1,1,0,2,2
SHP-107177,2024-05-19,2024-05-20,2024-05-20,Great Lakes Transport,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",287,Reefer,Mixed Produce,28039,3.28,942.3,1,1,1,0,1,1
SHP-107178,2025-11-24,2025-11-27,2025-11-27,Atlantic Carriers,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1061,TL,Mixed Produce,37419,2.88,3051.35,1,1,1,0,3,3
SHP-107179,2024-04-23,2024-04-26,2024-04-26,TransNorth Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1104,LTL,Cucumbers,13447,2.39,2635.53,1,1,1,0,3,3
SHP-107180,2024-03-14,2024-03-15,2024-03-15,Great Lakes Transport,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",372,TL,Mixed Produce,42143,2.17,806.14,1,1,1,0,1,1
SHP-107181,2024-01-27,2024-01-29,2024-01-29,GreenRoute Logistics,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",769,LTL,Cucumbers,10647,2.62,2015.24,0,3,1,0,2,2
SHP-107182,2025-05-10,2025-05-11,2025-05-11,TransNorth Logistics,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",49,TL,Peppers,41059,2.6,127.52,1,1,1,0,1,1
SHP-107183,2024-11-28,2024-12-05,2024-12-05,FreshHaul Inc.,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3412,TL,Peppers,34943,3.49,11908.08,1,1,1,0,7,7
SHP-107185,2025-02-21,2025-02-23,2025-02-23,Maple Leaf Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",916,Reefer,Peppers,40465,3.61,3303.52,1,1,1,0,2,2
SHP-107186,2024-07-31,2024-08-01,2024-08-01,Atlantic Carriers,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",456,LTL,Mixed Produce,13841,2.77,1265.34,1,1,1,0,1,1
SHP-107187,2024-03-07,2024-03-11,2024-03-11,Atlantic Carriers,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1886,Reefer,Lettuce,41201,3.41,6440.44,1,1,1,0,4,4
SHP-107188,2025-01-08,2025-01-15,2025-01-15,FreshHaul Inc.,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3389,Reefer,Tomatoes,28228,3.63,12299.74,1,1,1,0,7,7
SHP-107189,2024-06-16,2024-06-18,2024-06-18,Summit Trucking,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",889,Reefer,Strawberries,30773,4.39,3903.81,1,1,1,0,2,2
SHP-107190,2025-03-21,2025-03-25,2025-03-25,CrossBorder Freight,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1909,TL,Mixed Produce,39179,3.45,6592.52,1,1,1,0,4,4
SHP-107191,2025-02-27,2025-02-28,2025-02-28,FreshHaul Inc.,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",361,Reefer,Lettuce,31816,3.46,1247.84,0,2,1,0,1,1
SHP-107192,2024-02-10,2024-02-17,2024-02-17,Maple Leaf Freight,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3409,TL,Tomatoes,37092,2.78,9483.08,1,1,1,0,7,7
SHP-107193,2024-10-23,2024-10-26,2024-10-26,Northern Star Haulage,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1039,Reefer,Tomatoes,36616,3.08,3195.51,1,1,1,0,3,3
SHP-107194,2024-05-11,2024-05-13,2024-05-13,Maple Leaf Freight,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",866,Reefer,Mixed Produce,37605,4.32,3744.11,1,1,1,0,2,2
SHP-107195,2024-01-21,2024-01-23,2024-01-23,TransNorth Logistics,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",903,Reefer,Cucumbers,39970,3.08,2778.82,1,1,1,0,2,2
SHP-107196,2024-03-04,2024-03-05,2024-03-05,CrossBorder Freight,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",438,LTL,Mixed Produce,13327,3.16,1386.01,1,1,1,0,1,1
SHP-107197,2024-10-27,2024-10-28,2024-10-28,GreenRoute Logistics,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",467,LTL,Tomatoes,7368,2.88,1344.93,1,1,1,1,1,1
SHP-107198,2025-02-28,2025-03-01,2025-03-01,Prairie Express,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",340,Reefer,Cucumbers,36237,3.06,1040.27,1,1,1,0,1,1
SHP-107199,2025-11-18,2025-11-22,2025-11-22,Prairie Express,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1908,TL,Peppers,44815,2.55,4873.2,1,1,1,0,4,4
SHP-107200,2024-01-10,2024-01-12,2024-01-12,FreshHaul Inc.,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",850,LTL,Cucumbers,9309,2.65,2250.98,1,1,1,0,2,2
SHP-107201,2024-02-09,2024-02-10,2024-02-10,Summit Trucking,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",379,Reefer,Tomatoes,26728,3.24,1229.22,1,1,1,0,1,1
SHP-107202,2025-10-25,2025-10-27,2025-10-27,Maple Leaf Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",918,TL,Tomatoes,42538,2.73,2504.23,1,1,1,0,2,2
SHP-107203,2024-12-06,2024-12-07,2024-12-07,Summit Trucking,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",347,Reefer,Strawberries,32578,3.38,1174.3,1,1,1,0,1,1
SHP-107204,2025-04-13,2025-04-14,2025-04-14,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",345,LTL,Mixed Produce,14092,2.48,856.81,1,1,1,0,1,1
SHP-107205,2025-02-01,2025-02-03,2025-02-03,Maple Leaf Freight,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",835,LTL,Cucumbers,6709,2.42,2017.86,1,1,1,0,2,2
SHP-107206,2024-06-27,2024-06-29,2024-06-29,CrossBorder Freight,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",755,LTL,Tomatoes,13166,3.91,2952.75,1,1,1,0,2,2
SHP-107208,2025-02-06,2025-02-10,2025-02-10,Maple Leaf Freight,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1899,TL,Lettuce,40159,3.29,6240.98,0,3,1,0,4,4
SHP-107209,2024-07-10,2024-07-11,2024-07-11,Atlantic Carriers,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",48,Reefer,Tomatoes,34540,3.98,191.12,1,1,1,0,1,1
SHP-107210,2024-03-17,2024-03-18,2024-03-18,Great Lakes Transport,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",449,TL,Tomatoes,30241,2.82,1265.36,1,1,1,0,1,1
SHP-107211,2025-10-25,2025-10-27,2025-10-27,Prairie Express,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",756,TL,Mixed Produce,41451,2.63,1988.55,1,1,1,1,2,2
SHP-107212,2025-06-13,2025-06-20,2025-06-20,TransNorth Logistics,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3392,LTL,Strawberries,12179,2.34,7953.77,1,1,1,0,7,7
SHP-107213,2024-08-23,2024-08-24,2024-08-27,Summit Trucking,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",368,LTL,Tomatoes,7796,2.96,1088.64,1,1,0,0,1,4
SHP-107214,2025-09-19,2025-09-21,2025-09-24,Maple Leaf Freight,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",746,LTL,Strawberries,8364,2.24,1672.22,0,2,0,0,2,5
SHP-107215,2024-01-27,2024-01-28,2024-01-28,GreenRoute Logistics,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",394,LTL,Mixed Produce,10696,3,1181.52,1,1,1,0,1,1
SHP-107216,2025-10-01,2025-10-08,2025-10-08,CrossBorder Freight,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3384,TL,Tomatoes,31782,3.17,10736.35,0,2,1,0,7,7
SHP-107217,2025-06-12,2025-06-19,2025-06-19,Prairie Express,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3409,TL,Tomatoes,38796,3.04,10357.15,1,1,1,0,7,7
SHP-107218,2025-09-29,2025-10-01,2025-10-01,Atlantic Carriers,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",906,TL,Mixed Produce,31360,2.74,2483.68,1,1,1,0,2,2
SHP-107219,2024-06-01,2024-06-05,2024-06-05,Prairie Express,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1910,Reefer,Peppers,32793,3.32,6336.82,1,1,1,0,4,4
SHP-107220,2025-10-02,2025-10-04,2025-10-04,GreenRoute Logistics,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",751,LTL,Lettuce,14169,2.72,2044.2,1,1,1,0,2,2
SHP-107221,2024-03-26,2024-03-28,2024-03-28,TransNorth Logistics,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",757,TL,Tomatoes,34112,2.69,2036.24,0,2,1,0,2,2
SHP-107222,2025-12-16,2025-12-17,2025-12-17,CrossBorder Freight,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",460,Reefer,Cucumbers,25779,3.6,1655.26,1,1,1,0,1,1
SHP-107223,2025-05-24,2025-05-26,2025-05-26,GreenRoute Logistics,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",502,Reefer,Peppers,33611,3.17,1591.26,1,1,1,0,2,2
SHP-107224,2024-01-12,2024-01-13,2024-01-13,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",357,TL,Strawberries,33390,3.32,1185.62,1,1,1,0,1,1
SHP-107225,2025-05-30,2025-06-02,2025-06-02,GreenRoute Logistics,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1048,TL,Peppers,42062,3.14,3289.81,1,1,1,0,3,3
SHP-107226,2024-08-12,2024-08-14,2024-08-14,Maple Leaf Freight,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",746,TL,Lettuce,39589,3.61,2693.69,1,1,1,0,2,2
SHP-107227,2024-09-11,2024-09-13,2024-09-13,Summit Trucking,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",855,TL,Mixed Produce,30951,2.56,2190.8,1,1,1,0,2,2
SHP-107228,2024-06-03,2024-06-10,2024-06-10,Atlantic Carriers,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3390,TL,Tomatoes,44566,3.77,12766.65,1,1,1,0,7,7
SHP-107229,2025-02-14,2025-02-17,2025-02-17,TransNorth Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1082,Reefer,Mixed Produce,34098,3.43,3712.49,1,1,1,0,3,3
SHP-107230,2025-03-09,2025-03-11,2025-03-11,Maple Leaf Freight,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",840,Reefer,Tomatoes,31826,3.82,3206.92,1,1,1,0,2,2
SHP-107231,2024-01-28,2024-01-29,2024-01-31,GreenRoute Logistics,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",465,TL,Mixed Produce,38764,3,1395.34,1,1,0,0,1,3
SHP-107232,2025-05-10,2025-05-13,2025-05-13,FreshHaul Inc.,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1056,Reefer,Lettuce,32467,3.65,3854.53,1,1,1,0,3,3
SHP-107233,2024-07-30,2024-07-31,2024-07-31,GreenRoute Logistics,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",402,Reefer,Mixed Produce,26889,4.95,1991.4,0,3,1,0,1,1
SHP-107234,2025-10-20,2025-10-21,2025-10-21,CrossBorder Freight,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",365,TL,Tomatoes,39248,3.05,1114.9,1,1,1,1,1,1
SHP-107235,2025-10-23,2025-10-27,2025-10-30,TransNorth Logistics,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1897,TL,Tomatoes,31630,3.1,5879.3,1,1,0,0,4,7
SHP-107236,2025-07-15,2025-07-19,2025-07-19,Summit Trucking,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1898,TL,Strawberries,39222,3.48,6597.13,1,1,1,0,4,4
SHP-107237,2025-06-01,2025-06-03,2025-06-03,Atlantic Carriers,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",751,TL,Lettuce,38754,3.52,2642.26,0,3,1,0,2,2
SHP-107238,2024-03-10,2024-03-12,2024-03-12,Great Lakes Transport,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",905,LTL,Peppers,5986,2.05,1855.5,1,1,1,0,2,2
SHP-107239,2025-12-16,2025-12-17,2025-12-17,Great Lakes Transport,"Leamington, ON","Columbus, OH","Leamington, ON → Columbus, OH",391,LTL,Mixed Produce,6569,1.86,728.8,1,1,1,0,1,1
SHP-107240,2025-03-26,2025-03-28,2025-03-28,Summit Trucking,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",862,LTL,Strawberries,9176,2.6,2241.59,1,1,1,0,2,2
SHP-107241,2024-11-13,2024-11-16,2024-11-16,GreenRoute Logistics,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1105,TL,Strawberries,38429,3.66,4045.97,1,1,1,0,3,3
SHP-107242,2024-01-15,2024-01-16,2024-01-16,FreshHaul Inc.,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",434,LTL,Tomatoes,5814,2.97,1289.61,1,1,1,0,1,1
SHP-107243,2025-12-13,2025-12-15,2025-12-15,Maple Leaf Freight,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",867,LTL,Lettuce,12581,2.78,2410.28,1,1,1,1,2,2
SHP-107244,2025-12-10,2025-12-12,2025-12-12,TransNorth Logistics,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",887,Reefer,Peppers,32759,2.8,2484.1,0,2,1,0,2,2
SHP-107245,2024-12-06,2024-12-08,2024-12-08,CrossBorder Freight,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",764,TL,Mixed Produce,33406,3.16,2417.25,0,3,1,0,2,2
SHP-107246,2024-02-23,2024-02-24,2024-02-27,Northern Star Haulage,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",52,TL,Strawberries,33403,2.49,129.41,1,1,0,0,1,4
SHP-107247,2025-03-10,2025-03-12,2025-03-12,CrossBorder Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",894,Reefer,Strawberries,33295,3.28,2936.75,1,1,1,0,2,2
SHP-107248,2025-04-28,2025-04-30,2025-04-30,Atlantic Carriers,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",734,Reefer,Peppers,32322,3.98,2921.43,1,1,1,0,2,2
SHP-107249,2024-11-19,2024-11-21,2024-11-23,FreshHaul Inc.,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",883,LTL,Mixed Produce,14029,3.16,2789.91,1,1,0,0,2,4
SHP-107250,2024-05-19,2024-05-20,2024-05-20,CrossBorder Freight,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",369,Reefer,Strawberries,40866,4.16,1534.14,1,1,1,0,1,1
SHP-107251,2024-01-27,2024-01-28,2024-01-28,FreshHaul Inc.,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",302,LTL,Strawberries,14072,2.83,855.05,1,1,1,1,1,1
SHP-107252,2025-10-11,2025-10-14,2025-10-14,Great Lakes Transport,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1034,Reefer,Tomatoes,39116,2.89,2988.63,1,1,1,0,3,3
SHP-107253,2024-04-09,2024-04-10,2024-04-10,Summit Trucking,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",363,TL,Strawberries,34771,2.31,838.86,1,1,1,0,1,1
SHP-107254,2025-05-15,2025-05-17,2025-05-17,Northern Star Haulage,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",501,Reefer,Cucumbers,33027,2.93,1467.1,1,1,1,0,2,2
SHP-107255,2024-01-19,2024-01-22,2024-01-22,CrossBorder Freight,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1081,TL,Lettuce,39727,2.64,2850.44,1,1,1,0,3,3
SHP-107256,2024-10-14,2024-10-17,2024-10-17,FreshHaul Inc.,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1046,TL,Strawberries,35096,3.69,3859.22,1,1,1,0,3,3
SHP-107257,2025-02-12,2025-02-13,2025-02-13,Maple Leaf Freight,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",347,TL,Mixed Produce,44745,3.34,1160.39,1,1,1,0,1,1
SHP-107258,2025-12-07,2025-12-08,2025-12-08,CrossBorder Freight,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",450,TL,Lettuce,30959,3.67,1653.39,1,1,1,0,1,1
SHP-107259,2024-02-08,2024-02-15,2024-02-15,Great Lakes Transport,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3394,LTL,Lettuce,13114,1.94,6585.24,1,1,1,0,7,7
SHP-107260,2024-11-05,2024-11-07,2024-11-07,Summit Trucking,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",733,Reefer,Mixed Produce,35081,3.4,2489.61,1,1,1,0,2,2
SHP-107261,2025-06-27,2025-06-28,2025-07-01,Summit Trucking,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",483,TL,Strawberries,38160,3.04,1469.96,0,2,0,0,1,4
SHP-107262,2024-07-15,2024-07-17,2024-07-17,CrossBorder Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",902,Reefer,Cucumbers,29132,4.12,3716.96,1,1,1,0,2,2
SHP-107263,2024-02-13,2024-02-14,2024-02-14,Great Lakes Transport,"Kingsville, ON","Detroit, MI","Kingsville, ON → Detroit, MI",43,TL,Strawberries,31643,2.78,119.64,1,1,1,0,1,1
SHP-107264,2025-10-16,2025-10-18,2025-10-18,Prairie Express,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",907,Reefer,Cucumbers,25215,2.74,2484.15,1,1,1,0,2,2
SHP-107265,2025-11-23,2025-11-26,2025-11-26,CrossBorder Freight,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1089,TL,Peppers,44100,3.47,3781.6,1,1,1,0,3,3
SHP-107266,2024-03-04,2024-03-06,2024-03-06,Northern Star Haulage,"Kingsville, ON","Ottawa, ON","Kingsville, ON → Ottawa, ON",736,TL,Lettuce,40932,2.85,2094.99,1,1,1,0,2,2
SHP-107267,2024-11-09,2024-11-10,2024-11-10,CrossBorder Freight,"Leamington, ON","Toronto, ON","Leamington, ON → Toronto, ON",362,TL,Peppers,33256,3.12,1127.71,1,1,1,0,1,1
SHP-107268,2024-07-03,2024-07-04,2024-07-04,TransNorth Logistics,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",341,LTL,Peppers,8345,3.12,1063.95,1,1,1,0,1,1
SHP-107269,2025-07-04,2025-07-05,2025-07-05,Atlantic Carriers,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",450,TL,Peppers,37741,3.72,1672.1,1,1,1,0,1,1
SHP-107270,2024-11-20,2024-11-23,2024-11-23,Maple Leaf Freight,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1038,Reefer,Peppers,31619,3.79,3932.92,1,1,1,0,3,3
SHP-107271,2024-01-05,2024-01-08,2024-01-08,Northern Star Haulage,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1094,TL,Strawberries,31268,2.3,2521.51,1,1,1,0,3,3
SHP-107272,2025-03-13,2025-03-15,2025-03-15,Atlantic Carriers,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",500,Reefer,Strawberries,28530,3.6,1801.27,1,1,1,0,2,2
SHP-107273,2024-05-12,2024-05-14,2024-05-14,Atlantic Carriers,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",759,TL,Lettuce,39143,2.86,2168.33,1,1,1,0,2,2
SHP-107274,2025-07-24,2025-07-31,2025-07-31,Prairie Express,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3414,TL,Mixed Produce,37296,3.35,11440.51,0,3,1,0,7,7
SHP-107275,2025-10-03,2025-10-04,2025-10-04,Atlantic Carriers,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",343,Reefer,Mixed Produce,36755,3.84,1317.97,1,1,1,0,1,1
SHP-107276,2025-06-23,2025-06-30,2025-06-30,FreshHaul Inc.,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3392,TL,Cucumbers,35732,3.99,13547.95,1,1,1,0,7,7
SHP-107277,2024-01-24,2024-01-26,2024-01-26,Northern Star Haulage,"Kingsville, ON","Montreal, QC","Kingsville, ON → Montreal, QC",861,LTL,Cucumbers,8278,1.92,1654.35,1,1,1,0,2,2
SHP-107278,2024-05-20,2024-05-27,2024-05-28,GreenRoute Logistics,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3405,Reefer,Lettuce,26387,3.91,13298.29,1,1,0,0,7,8
SHP-107279,2025-12-27,2025-12-29,2025-12-29,FreshHaul Inc.,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",731,TL,Tomatoes,37210,3.3,2413.81,1,1,1,1,2,2
SHP-107280,2024-01-18,2024-01-21,2024-01-21,CrossBorder Freight,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1098,Reefer,Strawberries,32986,4.16,4568.24,1,1,1,0,3,3
SHP-107281,2024-10-25,2024-11-01,2024-11-02,Northern Star Haulage,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3406,TL,Lettuce,30831,2.75,9361.86,1,1,0,0,7,8
SHP-107282,2025-06-11,2025-06-14,2025-06-14,FreshHaul Inc.,"Windsor, ON","Atlanta, GA","Windsor, ON → Atlanta, GA",1085,Reefer,Peppers,35763,4.23,4592.31,0,2,1,0,3,3
SHP-107283,2025-09-12,2025-09-16,2025-09-16,GreenRoute Logistics,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1894,LTL,Mixed Produce,11062,2.85,5401.39,1,1,1,0,4,4
SHP-107284,2024-08-01,2024-08-03,2024-08-03,CrossBorder Freight,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",506,LTL,Strawberries,5598,2.54,1283.17,1,1,1,0,2,2
SHP-107285,2025-12-26,2025-12-27,2025-12-27,Prairie Express,"Kingsville, ON","Chicago, IL","Kingsville, ON → Chicago, IL",434,TL,Cucumbers,37086,2.29,992.78,1,1,1,0,1,1
SHP-107286,2025-06-22,2025-06-24,2025-06-24,TransNorth Logistics,"Windsor, ON","Philadelphia, PA","Windsor, ON → Philadelphia, PA",756,TL,Peppers,30230,2.89,2184.26,1,1,1,0,2,2
SHP-107287,2025-12-29,2025-12-30,2025-12-30,TransNorth Logistics,"Leamington, ON","Buffalo, NY","Leamington, ON → Buffalo, NY",308,TL,Strawberries,44694,3.08,948.97,1,1,1,0,1,1
SHP-107288,2024-01-01,2024-01-04,2024-01-04,TransNorth Logistics,"Windsor, ON","Boston, MA","Windsor, ON → Boston, MA",1058,TL,Cucumbers,37278,2.77,2926.55,1,1,1,0,3,3
SHP-107289,2025-10-14,2025-10-21,2025-10-21,Summit Trucking,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3410,TL,Tomatoes,35384,2.28,7779.73,1,1,1,0,7,7
SHP-107290,2024-08-10,2024-08-12,2024-08-12,Maple Leaf Freight,"Kingsville, ON","New York, NY","Kingsville, ON → New York, NY",881,TL,Peppers,32995,3.9,3435.99,0,3,1,0,2,2
SHP-107291,2024-04-05,2024-04-12,2024-04-12,Summit Trucking,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3409,LTL,Peppers,8284,2.05,6997.5,1,1,1,0,7,7
SHP-107292,2024-03-06,2024-03-08,2024-03-08,Prairie Express,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",519,Reefer,Mixed Produce,31052,2.98,1544.4,1,1,1,0,2,2
SHP-107293,2025-03-02,2025-03-04,2025-03-04,Prairie Express,"Leamington, ON","Pittsburgh, PA","Leamington, ON → Pittsburgh, PA",511,Reefer,Cucumbers,34114,3.02,1542.18,1,1,1,0,2,2
SHP-107294,2025-11-28,2025-12-05,2025-12-05,Atlantic Carriers,"Windsor, ON","Calgary, AB","Windsor, ON → Calgary, AB",3393,Reefer,Lettuce,26730,3.46,11732.27,1,1,1,0,7,7
SHP-107295,2024-09-23,2024-09-24,2024-09-24,Summit Trucking,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",362,TL,Tomatoes,43332,3.38,1224.12,1,1,1,0,1,1
SHP-107296,2025-01-21,2025-01-22,2025-01-22,Prairie Express,"Kingsville, ON","Toronto, ON","Kingsville, ON → Toronto, ON",361,TL,Mixed Produce,43938,2.6,939.2,1,1,1,0,1,1
SHP-107297,2024-12-01,2024-12-05,2024-12-08,Summit Trucking,"Windsor, ON","Winnipeg, MB","Windsor, ON → Winnipeg, MB",1900,Reefer,Strawberries,39362,3.37,6402.38,1,1,0,0,4,7
